Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
247.conllu	4	42	10.5	4.857142857142857	4.761904761904762	9.523809523809524	9.523809523809524	7.142857142857143	4.761904761904762	19.047619047619047	16.666666666666668	2.380952380952381	0	0	2.380952380952381	16.666666666666668	0	0	7.142857142857143	0	0.4857142857142857	0	33.333333333333336	66.66666666666667	0	0	0	100.0	0	33.333333333333336	0	0	66.66666666666667	0	0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	100.0	0	100.0	0	0	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	1.0	75.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	2.0	10.5	6.5	3625	19	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	9.523809523809524	2.380952380952381	0	2.380952380952381	0	9.523809523809524	4.761904761904762	0	0	7.142857142857143	4.761904761904762	0	14.285714285714286	4.761904761904762	0	0	0	0	0	0	0	0	0	2.380952380952381	2.380952380952381	0	2.380952380952381	0	9.523809523809524	0	0	14.285714285714286	9.523809523809524	0	100.0	0.0	0	0	0	0	0	0	0
248.conllu	1	72	72.0	4.7101449275362315	1.3888888888888888	18.055555555555557	2.7777777777777777	4.166666666666667	2.7777777777777777	16.666666666666668	22.22222222222222	1.3888888888888888	0	2.7777777777777777	8.333333333333334	4.166666666666667	1.3888888888888888	0	13.88888888888889	0	0.5072463768115942	0	25.0	75.0	0	0	0	100.0	0	10.0	10.0	50.0	30.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	10.0	100.0	2.8	0	20.0	20.0	40.0	10.0	0	10.0	6.0	7.2	61.0	4.323529411764706	61	1.4	5	60.0	40.0	0	0	0.0	100.0	100.0	0.0	0	1.3888888888888888	2.7777777777777777	1.3888888888888888	1.3888888888888888	0	4.166666666666667	0	12.5	2.7777777777777777	1.3888888888888888	1.3888888888888888	2.7777777777777777	0	0	15.277777777777779	1.3888888888888888	0	0	0	0	1.3888888888888888	0	4.166666666666667	1.3888888888888888	6.944444444444445	11.11111111111111	4.166666666666667	0	1.3888888888888888	6.944444444444445	4.166666666666667	0	0	4.166666666666667	1.3888888888888888	4.166666666666667	12.5	87.5	100.0	0.0	1.75	50.0	25.0	25.0	0
249.conllu	1	71	71.0	4.5588235294117645	1.408450704225352	18.309859154929576	2.816901408450704	4.225352112676056	2.816901408450704	18.309859154929576	19.718309859154928	1.408450704225352	0	2.816901408450704	8.450704225352112	4.225352112676056	1.408450704225352	0	14.084507042253522	0	0.4852941176470588	0	0	75.0	25.0	0	0	100.0	0	10.0	10.0	50.0	30.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	10.0	100.0	2.8	0	10.0	40.0	30.0	10.0	0	10.0	10.0	7.1	28.0	2.8358208955223883	28	1.4	5	60.0	40.0	0	0	0.0	100.0	100.0	0.0	0	1.408450704225352	2.816901408450704	1.408450704225352	1.408450704225352	0	4.225352112676056	0	11.267605633802816	2.816901408450704	1.408450704225352	0	2.816901408450704	0	0	16.901408450704224	1.408450704225352	0	0	0	0	1.408450704225352	0	4.225352112676056	1.408450704225352	8.450704225352112	11.267605633802816	4.225352112676056	0	1.408450704225352	7.042253521126761	2.816901408450704	0	0	4.225352112676056	1.408450704225352	4.225352112676056	12.5	87.5	100.0	0.0	1.75	50.0	25.0	25.0	0
250.conllu	1	23	23.0	5.190476190476191	8.695652173913043	8.695652173913043	0	13.043478260869565	0	21.73913043478261	21.73913043478261	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	8.695652173913043	0	0.42857142857142855	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	66.66666666666667	33.333333333333336	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	7.666666666666667	13.0	3.3	13	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	4.3478260869565215	0	0	4.3478260869565215	0	8.695652173913043	0	8.695652173913043	0	4.3478260869565215	0	0	4.3478260869565215	0	21.73913043478261	0	0	0	0	0	0	0	0	0	4.3478260869565215	4.3478260869565215	8.695652173913043	0	0	8.695652173913043	4.3478260869565215	0	0	8.695652173913043	4.3478260869565215	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
251.conllu	1	22	22.0	4.95	4.545454545454546	13.636363636363637	0	13.636363636363637	0	18.181818181818183	22.727272727272727	0	0	4.545454545454546	0	9.090909090909092	4.545454545454546	0	9.090909090909092	0	0.4	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	66.66666666666667	33.333333333333336	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	50.0	0	50.0	0	0	5.0	7.333333333333333	13.0	3.4210526315789473	13	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	4.545454545454546	0	0	0	0	4.545454545454546	4.545454545454546	13.636363636363637	0	4.545454545454546	0	0	4.545454545454546	0	18.181818181818183	0	0	0	0	0	0	0	0	0	4.545454545454546	4.545454545454546	4.545454545454546	4.545454545454546	0	4.545454545454546	9.090909090909092	0	0	9.090909090909092	4.545454545454546	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
252.conllu	1	22	22.0	3.9523809523809526	9.090909090909092	22.727272727272727	0	4.545454545454546	0	27.272727272727273	13.636363636363637	0	0	0	18.181818181818183	4.545454545454546	0	0	0	0	0.42857142857142855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	8.0	2.2	8	2.0	2	50.0	0	50.0	0	0	0	100.0	0.0	0	0	0	0	9.090909090909092	0	0	0	22.727272727272727	0	0	0	0	4.545454545454546	0	27.272727272727273	0	0	0	0	0	0	0	4.545454545454546	0	0	18.181818181818183	4.545454545454546	0	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	0	0	0	0	0	0	0	0
253.conllu	1	23	23.0	4.0	8.695652173913043	21.73913043478261	0	0	0	26.08695652173913	13.043478260869565	0	0	4.3478260869565215	17.391304347826086	4.3478260869565215	0	0	4.3478260869565215	0	0.45454545454545453	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	23.0	7.0	2.1904761904761907	7	1.5	2	50.0	50.0	0	0	0	0	100.0	0.0	0	0	0	0	8.695652173913043	0	0	0	21.73913043478261	0	0	0	0	0	0	26.08695652173913	0	0	4.3478260869565215	0	0	0	0	4.3478260869565215	0	0	13.043478260869565	4.3478260869565215	0	0	0	8.695652173913043	0	0	4.3478260869565215	4.3478260869565215	0	100.0	0.0	0	0	0	0	0	0	0
254.conllu	1	21	21.0	4.315789473684211	23.80952380952381	14.285714285714286	4.761904761904762	4.761904761904762	4.761904761904762	9.523809523809524	9.523809523809524	0	0	4.761904761904762	4.761904761904762	9.523809523809524	4.761904761904762	0	4.761904761904762	0	0.5263157894736842	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	10.5	7.0	2.1666666666666665	7	0	0	0	0	0	0	0	0	100.0	0.0	0	0	4.761904761904762	4.761904761904762	19.047619047619047	0	0	0	14.285714285714286	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0	0	4.761904761904762	0	0	0	0	0	0	4.761904761904762	0	4.761904761904762	0	0	0	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
255.conllu	1	22	22.0	4.142857142857143	22.727272727272727	13.636363636363637	4.545454545454546	4.545454545454546	4.545454545454546	13.636363636363637	9.090909090909092	0	0	9.090909090909092	4.545454545454546	4.545454545454546	4.545454545454546	0	4.545454545454546	0	0.47619047619047616	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	6.0	11.0	4.0	1.9	4	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	4.545454545454546	4.545454545454546	18.181818181818183	0	0	0	13.636363636363637	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	13.636363636363637	0	0	4.545454545454546	0	0	0	0	0	0	4.545454545454546	4.545454545454546	4.545454545454546	0	0	0	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
256.conllu	1	27	27.0	4.833333333333333	11.11111111111111	18.51851851851852	3.7037037037037037	3.7037037037037037	7.407407407407407	11.11111111111111	22.22222222222222	0	0	0	3.7037037037037037	11.11111111111111	0	0	7.407407407407407	0	0.5416666666666666	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	9.0	10.0	2.260869565217391	10	1.5	2	50.0	50.0	0	0	0	0	100.0	0.0	0	0	0	3.7037037037037037	11.11111111111111	0	0	0	18.51851851851852	7.407407407407407	0	0	7.407407407407407	3.7037037037037037	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	3.7037037037037037	0	0	0	7.407407407407407	0	0	11.11111111111111	3.7037037037037037	0	100.0	0.0	0	0	0	0	0	0	0
257.conllu	1	25	25.0	5.0	16.0	16.0	0	4.0	8.0	12.0	20.0	0	0	0	4.0	12.0	0	0	8.0	0	0.5454545454545454	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	8.333333333333334	10.0	2.2857142857142856	10	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	16.0	0	0	0	16.0	8.0	0	0	8.0	4.0	0	12.0	0	0	0	0	0	0	0	0	0	0	8.0	4.0	0	0	0	8.0	0	0	12.0	4.0	0	100.0	0.0	0	0	0	0	0	0	0
258.conllu	1	23	23.0	3.9047619047619047	4.3478260869565215	13.043478260869565	4.3478260869565215	8.695652173913043	8.695652173913043	17.391304347826086	13.043478260869565	0	0	0	13.043478260869565	8.695652173913043	0	0	8.695652173913043	0	0.47619047619047616	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	11.5	9.0	2.3	9	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	13.043478260869565	8.695652173913043	0	0	8.695652173913043	0	0	17.391304347826086	0	0	0	0	0	0	0	0	0	0	0	4.3478260869565215	0	0	8.695652173913043	8.695652173913043	0	0	8.695652173913043	4.3478260869565215	0	100.0	0.0	0	0	0	0	0	0	0
259.conllu	1	22	22.0	3.85	4.545454545454546	13.636363636363637	4.545454545454546	0	9.090909090909092	18.181818181818183	13.636363636363637	0	0	4.545454545454546	13.636363636363637	9.090909090909092	0	0	9.090909090909092	0	0.5	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	11.0	10.0	2.3684210526315788	10	1.0	1	100.0	0	0	0	50.0	50.0	100.0	0.0	0	0	0	4.545454545454546	4.545454545454546	0	0	0	13.636363636363637	9.090909090909092	0	0	9.090909090909092	0	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	4.545454545454546	0	100.0	0.0	0	0	0	0	0	0	0
260.conllu	1	32	32.0	4.466666666666667	9375	15625	0	0	3125	25.0	12.5	0	0	0	18.75	6.25	3125	0	6.25	0	0.5	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	16.0	13.0	2.8275862068965516	13	1.0	3	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	3125	0	9375	0	0	0	15625	3125	0	0	3125	0	0	25.0	0	0	0	0	0	0	0	0	0	3125	12.5	6.25	0	0	3125	6.25	0	0	6.25	3125	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
261.conllu	1	32	32.0	4.433333333333334	9375	15625	0	0	3125	25.0	15625	0	0	0	15625	6.25	3125	0	6.25	0	0.5	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	16.0	13.0	2.7586206896551726	13	1.6666666666666667	3	33.333333333333336	66.66666666666667	0	0	0.0	100.0	100.0	0.0	0	0	3125	0	9375	0	0	0	15625	3125	0	0	3125	0	0	25.0	0	0	0	0	0	0	0	0	0	3125	15625	6.25	0	0	3125	3125	0	0	6.25	3125	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
262.conllu	2	35	17.5	4.65625	2.857142857142857	14.285714285714286	0	5.714285714285714	8.571428571428571	17.142857142857142	28.571428571428573	0	0	0	0	8.571428571428571	0	0	14.285714285714286	0	0.5	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	40.0	0	40.0	20.0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	50.0	50.0	0	0	0	100.0	0	0	0	3.0	100.0	1.8	0	40.0	40.0	20.0	0	0	0	5.0	5.833333333333333	5.5	2.1333333333333333	7	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	2.857142857142857	0	5.714285714285714	0	0	0	2.857142857142857	0	8.571428571428571	8.571428571428571	0	0	8.571428571428571	2.857142857142857	0	17.142857142857142	0	0	0	0	0	0	0	0	0	5.714285714285714	5.714285714285714	8.571428571428571	0	0	5.714285714285714	0	2.857142857142857	0	8.571428571428571	5.714285714285714	0	40.0	60.0	100.0	0.0	1.0	100.0	0	0	0
263.conllu	2	36	18.0	4.764705882352941	5.555555555555555	11.11111111111111	2.7777777777777777	8.333333333333334	8.333333333333334	22.22222222222222	25.0	0	0	0	0	5.555555555555555	0	0	11.11111111111111	0	0.47058823529411764	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	3.0	100.0	1.75	0	50.0	25.0	25.0	0	0	0	4.5	6.0	5.0	2.03125	6	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	2.7777777777777777	0	5.555555555555555	2.7777777777777777	0	0	2.7777777777777777	0	5.555555555555555	8.333333333333334	0	0	8.333333333333334	5.555555555555555	0	22.22222222222222	0	0	0	0	0	0	0	0	0	5.555555555555555	2.7777777777777777	8.333333333333334	0	0	5.555555555555555	0	2.7777777777777777	0	5.555555555555555	5.555555555555555	0	40.0	60.0	100.0	0.0	1.0	100.0	0	0	0
264.conllu	1	29	29.0	4.68	6.896551724137931	17.24137931034483	0	0	6.896551724137931	13.793103448275861	27.586206896551722	0	0	3.4482758620689653	0	13.793103448275861	0	0	10.344827586206897	0	0.52	0	0	0	100.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	4.0	9.666666666666666	20.0	3.0	20	1.0	2	100.0	0	0	0	0.0	100.0	0	0	0	0	3.4482758620689653	0	6.896551724137931	0	0	0	13.793103448275861	6.896551724137931	0	0	10.344827586206897	0	0	10.344827586206897	3.4482758620689653	0	0	0	0	0	0	0	0	3.4482758620689653	6.896551724137931	0	0	0	10.344827586206897	6.896551724137931	0	0	13.793103448275861	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
265.conllu	1	26	26.0	4.739130434782608	7.6923076923076925	19.23076923076923	0	3.8461538461538463	7.6923076923076925	7.6923076923076925	26.923076923076923	0	0	3.8461538461538463	0	11.538461538461538	0	0	11.538461538461538	0	0.5217391304347826	0	0	100.0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	8.666666666666666	10.0	2.3181818181818183	10	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	3.8461538461538463	0	3.8461538461538463	0	3.8461538461538463	0	15.384615384615385	7.6923076923076925	0	0	11.538461538461538	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	3.8461538461538463	3.8461538461538463	0	0	0	7.6923076923076925	11.538461538461538	0	0	11.538461538461538	3.8461538461538463	3.8461538461538463	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
266.conllu	2	28	14.0	5.166666666666667	7.142857142857143	7.142857142857143	3.5714285714285716	0	3.5714285714285716	21.428571428571427	28.571428571428573	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	625	0	0	0	100.0	0	0	100.0	0	75.0	0	25.0	0	0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.75	0	0	50.0	25.0	25.0	0	0	4.0	7.0	5.5	2.0	9	0	0	0	0	0	0	0.0	100.0	100.0	0.0	3.5714285714285716	0	0	3.5714285714285716	7.142857142857143	0	0	0	3.5714285714285716	3.5714285714285716	0	0	3.5714285714285716	0	0	17.857142857142858	0	3.5714285714285716	0	0	0	0	0	0	0	3.5714285714285716	0	10.714285714285714	0	0	14.285714285714286	3.5714285714285716	0	0	14.285714285714286	7.142857142857143	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
267.conllu	2	29	14.5	5.730769230769231	6.896551724137931	10.344827586206897	3.4482758620689653	0	3.4482758620689653	20.689655172413794	31.03448275862069	0	0	0	0	10.344827586206897	0	0	13.793103448275861	0	0.6153846153846154	0	0	0	100.0	0	0	100.0	0	75.0	0	25.0	0	0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	75.0	0	25.0	0	0	4.0	7.25	6.0	2.2083333333333335	10	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	3.4482758620689653	6.896551724137931	0	0	0	6.896551724137931	3.4482758620689653	0	0	6.896551724137931	0	0	17.24137931034483	0	3.4482758620689653	0	0	0	0	0	0	0	3.4482758620689653	3.4482758620689653	6.896551724137931	0	0	13.793103448275861	3.4482758620689653	0	0	10.344827586206897	6.896551724137931	3.4482758620689653	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
268.conllu	1	48	48.0	4.5227272727272725	2.0833333333333335	18.75	2.0833333333333335	6.25	2.0833333333333335	16.666666666666668	18.75	2.0833333333333335	0	0	14.583333333333334	8.333333333333334	2.0833333333333335	0	6.25	0	0.4772727272727273	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	0	100.0	3.0	100.0	3.6666666666666665	0	33.333333333333336	0	0	33.333333333333336	0	33.333333333333336	6.0	16.0	32.0	3.3488372093023258	32	1.0	4	100.0	0	0	0	0	0	100.0	0.0	2.0833333333333335	0	2.0833333333333335	2.0833333333333335	2.0833333333333335	0	2.0833333333333335	4.166666666666667	18.75	2.0833333333333335	0	0	2.0833333333333335	0	0	16.666666666666668	0	0	0	0	0	0	2.0833333333333335	8.333333333333334	0	2.0833333333333335	10.416666666666666	0	2.0833333333333335	0	0	4.166666666666667	6.25	0	8.333333333333334	2.0833333333333335	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0	0
269.conllu	1	47	47.0	4.511111111111111	2.127659574468085	21.27659574468085	2.127659574468085	4.25531914893617	2.127659574468085	21.27659574468085	23.404255319148938	2.127659574468085	0	0	12.76595744680851	4.25531914893617	0	0	4.25531914893617	0	0.4666666666666667	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	100.0	2.0	100.0	3.0	0	50.0	0	0	0	50.0	0	6.0	23.5	31.0	3.0681818181818183	31	2.0	3	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	100.0	0.0	2.127659574468085	0	0	2.127659574468085	2.127659574468085	0	2.127659574468085	2.127659574468085	21.27659574468085	2.127659574468085	0	0	2.127659574468085	0	0	19.148936170212767	2.127659574468085	0	0	0	0	0	2.127659574468085	6.382978723404255	0	0	19.148936170212767	0	2.127659574468085	0	0	4.25531914893617	2.127659574468085	0	4.25531914893617	2.127659574468085	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
270.conllu	1	20	20.0	4.75	0	15.0	5.0	10.0	5.0	5.0	10.0	10.0	0	0	10.0	20.0	0	0	10.0	0	0.4375	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	10.0	8.0	2.6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	5.0	5.0	15.0	5.0	0	0	10.0	0	0	5.0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	5.0	0	15.0	0	0	20.0	5.0	0	100.0	0.0	0	0	0	0	0	0	0
271.conllu	1	21	21.0	4.647058823529412	0	14.285714285714286	4.761904761904762	4.761904761904762	4.761904761904762	14.285714285714286	14.285714285714286	9.523809523809524	0	0	4.761904761904762	19.047619047619047	0	0	9.523809523809524	0	0.4117647058823529	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	10.5	7.0	2.1875	7	0	0	0	0	0	0	0	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	4.761904761904762	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	4.761904761904762	0	0	9.523809523809524	0	9.523809523809524	0	0	19.047619047619047	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
272.conllu	1	24	24.0	4.217391304347826	8.333333333333334	16.666666666666668	0	8.333333333333334	0	20.833333333333332	16.666666666666668	4.166666666666667	0	0	16.666666666666668	4.166666666666667	0	0	4.166666666666667	0	0.4782608695652174	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	24.0	12.0	2.5	12	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	8.333333333333334	0	4.166666666666667	4.166666666666667	16.666666666666668	0	0	0	0	0	0	20.833333333333332	0	0	0	0	0	0	4.166666666666667	8.333333333333334	0	0	12.5	0	4.166666666666667	0	0	4.166666666666667	4.166666666666667	0	4.166666666666667	4.166666666666667	0	100.0	0.0	0	0	0	0	0	0	0
273.conllu	1	21	21.0	4.3	9.523809523809524	19.047619047619047	0	0	0	19.047619047619047	19.047619047619047	4.761904761904762	0	0	19.047619047619047	4.761904761904762	0	0	4.761904761904762	0	0.55	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	21.0	11.0	2.4210526315789473	11	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	9.523809523809524	0	0	0	19.047619047619047	0	0	0	0	0	0	19.047619047619047	0	0	0	0	0	0	4.761904761904762	9.523809523809524	0	0	14.285714285714286	4.761904761904762	0	0	0	9.523809523809524	0	0	4.761904761904762	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0	0
